"Vármegye, főváros",OEVK sorszáma,Székhelye,Külképviselet neve,Választópolgárok száma
GYŐR-MOSON-SOPRON,02,Győr,Madrid,3
GYŐR-MOSON-SOPRON,02,Győr,Malaga,6
GYŐR-MOSON-SOPRON,02,Győr,Manchester,11
GYŐR-MOSON-SOPRON,02,Győr,Miami,1
GYŐR-MOSON-SOPRON,02,Győr,Milánó,9
GYŐR-MOSON-SOPRON,02,Győr,München,53
GYŐR-MOSON-SOPRON,02,Győr,New York,3
GYŐR-MOSON-SOPRON,02,Győr,Nicosia,1
GYŐR-MOSON-SOPRON,02,Győr,Nürnberg,11
GYŐR-MOSON-SOPRON,02,Győr,Oslo,3
GYŐR-MOSON-SOPRON,02,Győr,Párizs,13
GYŐR-MOSON-SOPRON,02,Győr,Peking,1
GYŐR-MOSON-SOPRON,02,Győr,Prága,2
GYŐR-MOSON-SOPRON,02,Győr,Pristina,1
GYŐR-MOSON-SOPRON,02,Győr,Róma,2
GYŐR-MOSON-SOPRON,02,Győr,San Francisco,2
GYŐR-MOSON-SOPRON,02,Győr,Sanghaj,1
GYŐR-MOSON-SOPRON,02,Győr,Sao Paulo,1
GYŐR-MOSON-SOPRON,02,Győr,Stockholm,4
GYŐR-MOSON-SOPRON,02,Győr,Strasbourg,3
GYŐR-MOSON-SOPRON,02,Győr,Stuttgart,26
GYŐR-MOSON-SOPRON,02,Győr,Sydney,1
GYŐR-MOSON-SOPRON,02,Győr,Szabadka,5
GYŐR-MOSON-SOPRON,02,Győr,Szarajevó,2
GYŐR-MOSON-SOPRON,02,Győr,Szingapúr,1
GYŐR-MOSON-SOPRON,02,Győr,Tel-Aviv,1
GYŐR-MOSON-SOPRON,02,Győr,Tokió,1
GYŐR-MOSON-SOPRON,02,Győr,Toronto,1
GYŐR-MOSON-SOPRON,02,Győr,Ungvár,1
GYŐR-MOSON-SOPRON,02,Győr,Valletta,5
GYŐR-MOSON-SOPRON,02,Győr,Vancouver,1
GYŐR-MOSON-SOPRON,02,Győr,Varsó,3
GYŐR-MOSON-SOPRON,02,Győr,Washington,3
GYŐR-MOSON-SOPRON,02,Győr,Wroclaw,1
GYŐR-MOSON-SOPRON,03,Csorna,Athén,2
GYŐR-MOSON-SOPRON,03,Csorna,Bangkok,1
GYŐR-MOSON-SOPRON,03,Csorna,Barcelona,3
GYŐR-MOSON-SOPRON,03,Csorna,Bécs,12
GYŐR-MOSON-SOPRON,03,Csorna,Beregszász,3
GYŐR-MOSON-SOPRON,03,Csorna,Berlin,3
GYŐR-MOSON-SOPRON,03,Csorna,Bern,7
GYŐR-MOSON-SOPRON,03,Csorna,Brüsszel,3
GYŐR-MOSON-SOPRON,03,Csorna,Csíkszereda,4
GYŐR-MOSON-SOPRON,03,Csorna,Doha,1
GYŐR-MOSON-SOPRON,03,Csorna,Dublin,8
GYŐR-MOSON-SOPRON,03,Csorna,Düsseldorf,6
GYŐR-MOSON-SOPRON,03,Csorna,Edinburgh,5
GYŐR-MOSON-SOPRON,03,Csorna,Genf,1
GYŐR-MOSON-SOPRON,03,Csorna,Hága,14
GYŐR-MOSON-SOPRON,03,Csorna,Hanoi,1
GYŐR-MOSON-SOPRON,03,Csorna,Innsbruck,4
GYŐR-MOSON-SOPRON,03,Csorna,Kolozsvár,2
GYŐR-MOSON-SOPRON,03,Csorna,Koppenhága,4
GYŐR-MOSON-SOPRON,03,Csorna,Krakkó,3
GYŐR-MOSON-SOPRON,03,Csorna,Lisszabon,2
GYŐR-MOSON-SOPRON,03,Csorna,London,23
GYŐR-MOSON-SOPRON,03,Csorna,Luxembourg,2
GYŐR-MOSON-SOPRON,03,Csorna,Lyon,3
GYŐR-MOSON-SOPRON,03,Csorna,Malaga,2
GYŐR-MOSON-SOPRON,03,Csorna,Manchester,6
GYŐR-MOSON-SOPRON,03,Csorna,Milánó,1
GYŐR-MOSON-SOPRON,03,Csorna,Montreal,1
GYŐR-MOSON-SOPRON,03,Csorna,München,21
GYŐR-MOSON-SOPRON,03,Csorna,New York,2
GYŐR-MOSON-SOPRON,03,Csorna,Nicosia,1
GYŐR-MOSON-SOPRON,03,Csorna,Nürnberg,7
GYŐR-MOSON-SOPRON,03,Csorna,Párizs,1
GYŐR-MOSON-SOPRON,03,Csorna,Pozsony,1
GYŐR-MOSON-SOPRON,03,Csorna,Róma,3
GYŐR-MOSON-SOPRON,03,Csorna,San Francisco,3
GYŐR-MOSON-SOPRON,03,Csorna,Stockholm,2
GYŐR-MOSON-SOPRON,03,Csorna,Stuttgart,20
GYŐR-MOSON-SOPRON,03,Csorna,Szarajevó,2
GYŐR-MOSON-SOPRON,03,Csorna,Szingapúr,1
GYŐR-MOSON-SOPRON,03,Csorna,Tbiliszi,1
GYŐR-MOSON-SOPRON,03,Csorna,Vancouver,2
GYŐR-MOSON-SOPRON,03,Csorna,Washington,1
GYŐR-MOSON-SOPRON,03,Csorna,Wroclaw,1
GYŐR-MOSON-SOPRON,04,Sopron,Abu Dhabi,2
GYŐR-MOSON-SOPRON,04,Sopron,Almati,1
GYŐR-MOSON-SOPRON,04,Sopron,Athén,1
GYŐR-MOSON-SOPRON,04,Sopron,Barcelona,11
GYŐR-MOSON-SOPRON,04,Sopron,Bécs,33
GYŐR-MOSON-SOPRON,04,Sopron,Bejrút,1
GYŐR-MOSON-SOPRON,04,Sopron,Beregszász,5
GYŐR-MOSON-SOPRON,04,Sopron,Berlin,11
GYŐR-MOSON-SOPRON,04,Sopron,Bern,27
GYŐR-MOSON-SOPRON,04,Sopron,Biskek,1
GYŐR-MOSON-SOPRON,04,Sopron,Brüsszel,12
GYŐR-MOSON-SOPRON,04,Sopron,Bukarest,1
GYŐR-MOSON-SOPRON,04,Sopron,Chicago,1
GYŐR-MOSON-SOPRON,04,Sopron,Csíkszereda,16
GYŐR-MOSON-SOPRON,04,Sopron,Doha,1
GYŐR-MOSON-SOPRON,04,Sopron,Dublin,2
GYŐR-MOSON-SOPRON,04,Sopron,Düsseldorf,10
GYŐR-MOSON-SOPRON,04,Sopron,Edinburgh,7
GYŐR-MOSON-SOPRON,04,Sopron,Genf,2
GYŐR-MOSON-SOPRON,04,Sopron,Hága,16
GYŐR-MOSON-SOPRON,04,Sopron,Helsinki,4
GYŐR-MOSON-SOPRON,04,Sopron,Hongkong,1
GYŐR-MOSON-SOPRON,04,Sopron,Houston,1
GYŐR-MOSON-SOPRON,04,Sopron,Innsbruck,12
GYŐR-MOSON-SOPRON,04,Sopron,Isztambul,1
GYŐR-MOSON-SOPRON,04,Sopron,Jakarta,1
GYŐR-MOSON-SOPRON,04,Sopron,Kolozsvár,4
GYŐR-MOSON-SOPRON,04,Sopron,Koppenhága,7
GYŐR-MOSON-SOPRON,04,Sopron,Krakkó,1
GYŐR-MOSON-SOPRON,04,Sopron,Kuangcsou,1
GYŐR-MOSON-SOPRON,04,Sopron,Lisszabon,5
GYŐR-MOSON-SOPRON,04,Sopron,Ljubljana,1
GYŐR-MOSON-SOPRON,04,Sopron,London,33
GYŐR-MOSON-SOPRON,04,Sopron,Los Angeles,5
GYŐR-MOSON-SOPRON,04,Sopron,Lusaka,2
GYŐR-MOSON-SOPRON,04,Sopron,Luxembourg,6
GYŐR-MOSON-SOPRON,04,Sopron,Madrid,4
GYŐR-MOSON-SOPRON,04,Sopron,Malaga,4
GYŐR-MOSON-SOPRON,04,Sopron,Manchester,4
GYŐR-MOSON-SOPRON,04,Sopron,Melbourne,3
GYŐR-MOSON-SOPRON,04,Sopron,Milánó,4
GYŐR-MOSON-SOPRON,04,Sopron,München,34
GYŐR-MOSON-SOPRON,04,Sopron,New York,4
GYŐR-MOSON-SOPRON,04,Sopron,Nürnberg,8
GYŐR-MOSON-SOPRON,04,Sopron,Ottawa,1
GYŐR-MOSON-SOPRON,04,Sopron,Párizs,13
GYŐR-MOSON-SOPRON,04,Sopron,Peking,1
GYŐR-MOSON-SOPRON,04,Sopron,Prága,4
GYŐR-MOSON-SOPRON,04,Sopron,Róma,5
GYŐR-MOSON-SOPRON,04,Sopron,San Francisco,2
GYŐR-MOSON-SOPRON,04,Sopron,Sanghaj,1
GYŐR-MOSON-SOPRON,04,Sopron,Stockholm,3
GYŐR-MOSON-SOPRON,04,Sopron,Stuttgart,21
GYŐR-MOSON-SOPRON,04,Sopron,Sydney,1
GYŐR-MOSON-SOPRON,04,Sopron,Szabadka,9
GYŐR-MOSON-SOPRON,04,Sopron,Szingapúr,1
GYŐR-MOSON-SOPRON,04,Sopron,Szöul,1
GYŐR-MOSON-SOPRON,04,Sopron,Toronto,2
GYŐR-MOSON-SOPRON,04,Sopron,Ungvár,2
GYŐR-MOSON-SOPRON,04,Sopron,Valletta,5
GYŐR-MOSON-SOPRON,04,Sopron,Vancouver,1
GYŐR-MOSON-SOPRON,04,Sopron,Washington,5
GYŐR-MOSON-SOPRON,04,Sopron,Zágráb,6
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Abu Dhabi,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Athén,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Barcelona,6
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Bécs,20
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Beregszász,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Berlin,14
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Bern,19
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Brüsszel,4
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Chicago,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Csíkszereda,18
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Dublin,7
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Düsseldorf,9
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Edinburgh,8
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Erbil,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Genf,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Hága,11
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Helsinki,4
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Innsbruck,9
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Kassa,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Koppenhága,6
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Krakkó,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Lisszabon,5
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Ljubljana,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,London,31
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Los Angeles,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Luxembourg,6
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Madrid,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Malaga,7
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Manchester,10
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Melbourne,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Miami,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Milánó,5
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Montreal,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,München,29
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,New York,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Nürnberg,11
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Oslo,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Párizs,5
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Pozsony,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Prága,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Ramallah,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Róma,5
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,San Francisco,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Stockholm,6
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Strasbourg,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Stuttgart,19
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Sydney,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Szabadka,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Szarajevó,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Szingapúr,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Szófia,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Szöul,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Tel-Aviv,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Valletta,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Vancouver,1
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Varsó,2
GYŐR-MOSON-SOPRON,05,Mosonmagyaróvár,Washington,1
HAJDÚ-BIHAR,01,Debrecen,Abu Dhabi,4
HAJDÚ-BIHAR,01,Debrecen,Athén,1
HAJDÚ-BIHAR,01,Debrecen,Barcelona,13
HAJDÚ-BIHAR,01,Debrecen,Bécs,19
HAJDÚ-BIHAR,01,Debrecen,Beregszász,23
HAJDÚ-BIHAR,01,Debrecen,Berlin,19
HAJDÚ-BIHAR,01,Debrecen,Bern,26
HAJDÚ-BIHAR,01,Debrecen,Bogota,1
HAJDÚ-BIHAR,01,Debrecen,Brüsszel,24
HAJDÚ-BIHAR,01,Debrecen,Bukarest,2
HAJDÚ-BIHAR,01,Debrecen,Chicago,5
HAJDÚ-BIHAR,01,Debrecen,Csíkszereda,14
HAJDÚ-BIHAR,01,Debrecen,Doha,3
HAJDÚ-BIHAR,01,Debrecen,Dublin,10
HAJDÚ-BIHAR,01,Debrecen,Düsseldorf,22
HAJDÚ-BIHAR,01,Debrecen,Edinburgh,17
HAJDÚ-BIHAR,01,Debrecen,Genf,11
HAJDÚ-BIHAR,01,Debrecen,Hága,38
HAJDÚ-BIHAR,01,Debrecen,Helsinki,3
HAJDÚ-BIHAR,01,Debrecen,Houston,6
HAJDÚ-BIHAR,01,Debrecen,Innsbruck,2
HAJDÚ-BIHAR,01,Debrecen,Isztambul,1
HAJDÚ-BIHAR,01,Debrecen,Jakarta,1
HAJDÚ-BIHAR,01,Debrecen,Kairó,2
HAJDÚ-BIHAR,01,Debrecen,Kolozsvár,16
HAJDÚ-BIHAR,01,Debrecen,Koppenhága,18
HAJDÚ-BIHAR,01,Debrecen,Krakkó,2
HAJDÚ-BIHAR,01,Debrecen,Kuvait,1
HAJDÚ-BIHAR,01,Debrecen,Lisszabon,4
HAJDÚ-BIHAR,01,Debrecen,London,103
HAJDÚ-BIHAR,01,Debrecen,Los Angeles,7
HAJDÚ-BIHAR,01,Debrecen,Luxembourg,7
HAJDÚ-BIHAR,01,Debrecen,Lyon,4
HAJDÚ-BIHAR,01,Debrecen,Madrid,3
HAJDÚ-BIHAR,01,Debrecen,Malaga,14
HAJDÚ-BIHAR,01,Debrecen,Manchester,20
HAJDÚ-BIHAR,01,Debrecen,Mexikóváros,1
HAJDÚ-BIHAR,01,Debrecen,Miami,6
HAJDÚ-BIHAR,01,Debrecen,Milánó,3
HAJDÚ-BIHAR,01,Debrecen,München,36
HAJDÚ-BIHAR,01,Debrecen,New York,15
HAJDÚ-BIHAR,01,Debrecen,Nicosia,9
HAJDÚ-BIHAR,01,Debrecen,Nürnberg,28
HAJDÚ-BIHAR,01,Debrecen,Oslo,4
HAJDÚ-BIHAR,01,Debrecen,Párizs,15
HAJDÚ-BIHAR,01,Debrecen,Podgorica,4
HAJDÚ-BIHAR,01,Debrecen,Prága,2
HAJDÚ-BIHAR,01,Debrecen,Pretoria,2
HAJDÚ-BIHAR,01,Debrecen,Pristina,5
HAJDÚ-BIHAR,01,Debrecen,Rijád,1
HAJDÚ-BIHAR,01,Debrecen,Róma,10
HAJDÚ-BIHAR,01,Debrecen,San Francisco,1
HAJDÚ-BIHAR,01,Debrecen,Santiago de Chile,1
HAJDÚ-BIHAR,01,Debrecen,Stockholm,20
HAJDÚ-BIHAR,01,Debrecen,Strasbourg,2
HAJDÚ-BIHAR,01,Debrecen,Stuttgart,53
HAJDÚ-BIHAR,01,Debrecen,Sydney,2
HAJDÚ-BIHAR,01,Debrecen,Szingapúr,2
HAJDÚ-BIHAR,01,Debrecen,Szófia,2
HAJDÚ-BIHAR,01,Debrecen,Szöul,1
HAJDÚ-BIHAR,01,Debrecen,Tbiliszi,1
HAJDÚ-BIHAR,01,Debrecen,Tel-Aviv,3
HAJDÚ-BIHAR,01,Debrecen,Tokió,1
HAJDÚ-BIHAR,01,Debrecen,Toronto,3
HAJDÚ-BIHAR,01,Debrecen,Ungvár,5
HAJDÚ-BIHAR,01,Debrecen,Varsó,5
HAJDÚ-BIHAR,01,Debrecen,Washington,9
HAJDÚ-BIHAR,01,Debrecen,Zágráb,1
HAJDÚ-BIHAR,02,Debrecen,Abuja,1
HAJDÚ-BIHAR,02,Debrecen,Amman,1
HAJDÚ-BIHAR,02,Debrecen,Athén,1
HAJDÚ-BIHAR,02,Debrecen,Bangkok,1
HAJDÚ-BIHAR,02,Debrecen,Barcelona,18
HAJDÚ-BIHAR,02,Debrecen,Bécs,10
HAJDÚ-BIHAR,02,Debrecen,Beregszász,20
HAJDÚ-BIHAR,02,Debrecen,Berlin,22
HAJDÚ-BIHAR,02,Debrecen,Bern,20
HAJDÚ-BIHAR,02,Debrecen,Brüsszel,12
HAJDÚ-BIHAR,02,Debrecen,Chicago,2
HAJDÚ-BIHAR,02,Debrecen,Csíkszereda,20
HAJDÚ-BIHAR,02,Debrecen,Doha,2
HAJDÚ-BIHAR,02,Debrecen,Dublin,11
HAJDÚ-BIHAR,02,Debrecen,Düsseldorf,13
HAJDÚ-BIHAR,02,Debrecen,Edinburgh,20
HAJDÚ-BIHAR,02,Debrecen,Genf,8
HAJDÚ-BIHAR,02,Debrecen,Hága,29
HAJDÚ-BIHAR,02,Debrecen,Helsinki,5
HAJDÚ-BIHAR,02,Debrecen,Houston,4
HAJDÚ-BIHAR,02,Debrecen,Innsbruck,7
HAJDÚ-BIHAR,02,Debrecen,Kolozsvár,13
HAJDÚ-BIHAR,02,Debrecen,Koppenhága,24
HAJDÚ-BIHAR,02,Debrecen,Krakkó,1
HAJDÚ-BIHAR,02,Debrecen,Lisszabon,2
HAJDÚ-BIHAR,02,Debrecen,London,103
HAJDÚ-BIHAR,02,Debrecen,Los Angeles,4
HAJDÚ-BIHAR,02,Debrecen,Lyon,2
HAJDÚ-BIHAR,02,Debrecen,Madrid,2
HAJDÚ-BIHAR,02,Debrecen,Malaga,4
HAJDÚ-BIHAR,02,Debrecen,Manchester,20
HAJDÚ-BIHAR,02,Debrecen,Milánó,1
HAJDÚ-BIHAR,02,Debrecen,München,31
HAJDÚ-BIHAR,02,Debrecen,New York,9
HAJDÚ-BIHAR,02,Debrecen,Nicosia,7
HAJDÚ-BIHAR,02,Debrecen,Nürnberg,7
HAJDÚ-BIHAR,02,Debrecen,Oslo,4
HAJDÚ-BIHAR,02,Debrecen,Párizs,7
HAJDÚ-BIHAR,02,Debrecen,Podgorica,2
HAJDÚ-BIHAR,02,Debrecen,Pozsony,1
HAJDÚ-BIHAR,02,Debrecen,Prága,4
HAJDÚ-BIHAR,02,Debrecen,Pretoria,1
HAJDÚ-BIHAR,02,Debrecen,Pristina,6
HAJDÚ-BIHAR,02,Debrecen,Riga,1
HAJDÚ-BIHAR,02,Debrecen,Róma,6
HAJDÚ-BIHAR,02,Debrecen,San Francisco,4
HAJDÚ-BIHAR,02,Debrecen,Sanghaj,3
HAJDÚ-BIHAR,02,Debrecen,Sao Paulo,1
HAJDÚ-BIHAR,02,Debrecen,Stockholm,5
HAJDÚ-BIHAR,02,Debrecen,Strasbourg,5
HAJDÚ-BIHAR,02,Debrecen,Stuttgart,41
HAJDÚ-BIHAR,02,Debrecen,Sydney,1
HAJDÚ-BIHAR,02,Debrecen,Szarajevó,1
HAJDÚ-BIHAR,02,Debrecen,Szentpétervár,1
HAJDÚ-BIHAR,02,Debrecen,Szingapúr,3
HAJDÚ-BIHAR,02,Debrecen,Szöul,1
HAJDÚ-BIHAR,02,Debrecen,Tel-Aviv,1
HAJDÚ-BIHAR,02,Debrecen,Toronto,6
HAJDÚ-BIHAR,02,Debrecen,Ungvár,11
HAJDÚ-BIHAR,02,Debrecen,Valletta,6
HAJDÚ-BIHAR,02,Debrecen,Vancouver,1
HAJDÚ-BIHAR,02,Debrecen,Varsó,1
HAJDÚ-BIHAR,02,Debrecen,Washington,2
HAJDÚ-BIHAR,02,Debrecen,Wroclaw,1
HAJDÚ-BIHAR,03,Debrecen,Barcelona,3
HAJDÚ-BIHAR,03,Debrecen,Bécs,10
HAJDÚ-BIHAR,03,Debrecen,Beregszász,13
HAJDÚ-BIHAR,03,Debrecen,Berlin,16
HAJDÚ-BIHAR,03,Debrecen,Bern,13
HAJDÚ-BIHAR,03,Debrecen,Biskek,1
HAJDÚ-BIHAR,03,Debrecen,Brüsszel,8
HAJDÚ-BIHAR,03,Debrecen,Csíkszereda,11
HAJDÚ-BIHAR,03,Debrecen,Doha,1
HAJDÚ-BIHAR,03,Debrecen,Dublin,8
HAJDÚ-BIHAR,03,Debrecen,Düsseldorf,10
HAJDÚ-BIHAR,03,Debrecen,Edinburgh,8
HAJDÚ-BIHAR,03,Debrecen,Gdansk,2
HAJDÚ-BIHAR,03,Debrecen,Genf,2
HAJDÚ-BIHAR,03,Debrecen,Hága,22
HAJDÚ-BIHAR,03,Debrecen,Havanna,1
HAJDÚ-BIHAR,03,Debrecen,Helsinki,5
HAJDÚ-BIHAR,03,Debrecen,Innsbruck,3
HAJDÚ-BIHAR,03,Debrecen,Isztambul,1
HAJDÚ-BIHAR,03,Debrecen,Kolozsvár,18
HAJDÚ-BIHAR,03,Debrecen,Koppenhága,11
HAJDÚ-BIHAR,03,Debrecen,Krakkó,5
HAJDÚ-BIHAR,03,Debrecen,Lisszabon,2
HAJDÚ-BIHAR,03,Debrecen,Ljubljana,2
HAJDÚ-BIHAR,03,Debrecen,London,57
HAJDÚ-BIHAR,03,Debrecen,Los Angeles,1
HAJDÚ-BIHAR,03,Debrecen,Luxembourg,14
HAJDÚ-BIHAR,03,Debrecen,Lyon,2
HAJDÚ-BIHAR,03,Debrecen,Madrid,3
HAJDÚ-BIHAR,03,Debrecen,Malaga,4
HAJDÚ-BIHAR,03,Debrecen,Manchester,9
HAJDÚ-BIHAR,03,Debrecen,Mexikóváros,2
HAJDÚ-BIHAR,03,Debrecen,Milánó,3
HAJDÚ-BIHAR,03,Debrecen,Montreal,1
HAJDÚ-BIHAR,03,Debrecen,München,30
HAJDÚ-BIHAR,03,Debrecen,Nairobi,1
HAJDÚ-BIHAR,03,Debrecen,New York,4
HAJDÚ-BIHAR,03,Debrecen,Nicosia,1
HAJDÚ-BIHAR,03,Debrecen,Nürnberg,8
HAJDÚ-BIHAR,03,Debrecen,Oslo,3
HAJDÚ-BIHAR,03,Debrecen,Párizs,1
HAJDÚ-BIHAR,03,Debrecen,Prága,3
HAJDÚ-BIHAR,03,Debrecen,Pristina,2
HAJDÚ-BIHAR,03,Debrecen,Róma,3
HAJDÚ-BIHAR,03,Debrecen,Stockholm,8
HAJDÚ-BIHAR,03,Debrecen,Strasbourg,2
HAJDÚ-BIHAR,03,Debrecen,Stuttgart,17
HAJDÚ-BIHAR,03,Debrecen,Tirana,3
HAJDÚ-BIHAR,03,Debrecen,Toronto,2
HAJDÚ-BIHAR,03,Debrecen,Ungvár,3
HAJDÚ-BIHAR,03,Debrecen,Valletta,4
HAJDÚ-BIHAR,04,Berettyóújfalu,Barcelona,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Bécs,5
HAJDÚ-BIHAR,04,Berettyóújfalu,Beregszász,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Berlin,8
HAJDÚ-BIHAR,04,Berettyóújfalu,Bern,10
HAJDÚ-BIHAR,04,Berettyóújfalu,Brüsszel,9
HAJDÚ-BIHAR,04,Berettyóújfalu,Chicago,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Csíkszereda,20
HAJDÚ-BIHAR,04,Berettyóújfalu,Dublin,6
HAJDÚ-BIHAR,04,Berettyóújfalu,Düsseldorf,8
HAJDÚ-BIHAR,04,Berettyóújfalu,Edinburgh,4
HAJDÚ-BIHAR,04,Berettyóújfalu,Erbil,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Hága,14
HAJDÚ-BIHAR,04,Berettyóújfalu,Helsinki,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Ho Si Minh-város,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Innsbruck,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Isztambul,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Jakarta,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Kolozsvár,17
HAJDÚ-BIHAR,04,Berettyóújfalu,Koppenhága,7
HAJDÚ-BIHAR,04,Berettyóújfalu,Krakkó,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Lisszabon,4
HAJDÚ-BIHAR,04,Berettyóújfalu,Ljubljana,1
HAJDÚ-BIHAR,04,Berettyóújfalu,London,43
HAJDÚ-BIHAR,04,Berettyóújfalu,Los Angeles,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Luxembourg,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Malaga,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Manchester,6
HAJDÚ-BIHAR,04,Berettyóújfalu,München,22
HAJDÚ-BIHAR,04,Berettyóújfalu,New York,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Nicosia,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Nürnberg,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Oslo,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Párizs,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Podgorica,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Prága,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Pristina,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Stockholm,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Strasbourg,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Stuttgart,11
HAJDÚ-BIHAR,04,Berettyóújfalu,Sydney,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Szabadka,4
HAJDÚ-BIHAR,04,Berettyóújfalu,Szófia,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Tbiliszi,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Ungvár,3
HAJDÚ-BIHAR,04,Berettyóújfalu,Valletta,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Vancouver,1
HAJDÚ-BIHAR,04,Berettyóújfalu,Varsó,2
HAJDÚ-BIHAR,04,Berettyóújfalu,Washington,2
HAJDÚ-BIHAR,05,Hajdúszoboszló,Algír,1
HAJDÚ-BIHAR,05,Hajdúszoboszló,Barcelona,1
HAJDÚ-BIHAR,05,Hajdúszoboszló,Bécs,10
HAJDÚ-BIHAR,05,Hajdúszoboszló,Beregszász,6
HAJDÚ-BIHAR,05,Hajdúszoboszló,Berlin,7
HAJDÚ-BIHAR,05,Hajdúszoboszló,Bern,11
HAJDÚ-BIHAR,05,Hajdúszoboszló,Brüsszel,8
